Observer	STREET	TB_number (in the street)	DATE	Real name of the street	TB_tree	TB_soil/grill	TB_taxa
CESCO	BERY	34	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	35	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	36	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	44	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	46	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	49	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	50	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERY	54	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	56	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	58	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	59	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	62	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	63	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	64	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	65	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	66	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	67	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	68	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	69	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	70	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	73	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	74	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	79	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	82	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	85	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	87	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERY	97	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERY	4	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	6	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	10	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	12	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	21	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	32	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	35	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	38	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Persicaria maculosa
CESCO	BERY	83	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Persicaria maculosa
CESCO	BERY	88	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Potentilla indica
CESCO	BERY	67	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Prunus
CESCO	BERY	79	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Prunus
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Reseda lutea
CESCO	BERY	74	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Robinia pseudoacacia
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex
CESCO	BERY	6	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	12	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	19	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	34	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	36	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	44	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	52	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Rumex obtusifolius
CESCO	BERY	63	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	BERY	65	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	BERY	82	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sagina procumbens
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio inaequidens
CESCO	BERY	36	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio inaequidens
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio inaequidens
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERY	14	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	23	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	36	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	50	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Senecio vulgaris
CESCO	BERY	53	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Senecio vulgaris
CESCO	BERY	56	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Senecio vulgaris
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Senecio vulgaris
CESCO	BERY	60	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Senecio vulgaris
CESCO	BERY	62	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Senecio vulgaris
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Setaria
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	23	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	46	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Silene latifolia
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	2	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	4	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	6	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	8	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	10	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	11	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	12	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	15	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	19	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	32	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	35	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	36	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	37	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	42	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	44	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	46	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	48	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	49	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	50	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sinapis arvensis
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sisymbrium irio
CESCO	BERY	42	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sisymbrium irio
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sisymbrium irio
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sisymbrium irio
CESCO	BERY	53	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	56	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	58	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	60	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	61	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	63	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	64	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	65	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	66	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	67	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	68	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	69	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	70	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	71	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	72	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	73	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	74	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	75	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	76	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	77	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	78	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	80	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	81	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	82	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	83	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	84	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	85	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	86	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	87	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	89	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	90	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	91	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	92	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	93	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	94	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERY	95	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	98	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	99	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sisymbrium irio
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	2	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	4	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	5	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	10	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	11	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	21	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	23	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	32	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	37	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	38	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	44	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Solanum nigrum
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus arvensis
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	10	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	12	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	14	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	19	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	42	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	49	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus asper
CESCO	BERY	54	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus asper
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus asper
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus asper
CESCO	BERY	69	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus asper
CESCO	BERY	2	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	11	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	14	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	21	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	23	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	32	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Sonchus oleraceus
CESCO	BERY	53	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	54	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	56	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	57	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	59	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	61	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	62	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	68	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	70	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	74	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	79	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Sonchus oleraceus
CESCO	BERY	82	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	85	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	87	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	BERY	11	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	49	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	sp.?
CESCO	BERY	87	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	sp.?
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Stellaria media
CESCO	BERY	40	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Stellaria media
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Stellaria media
